doc_idx	trm_idx	tf_ct
2014	9818	2
2014	10007	1
2014	10012	5
2014	10106	1
2014	10154	1
2014	10240	2
2014	10259	1
2014	10271	1
2014	10306	2
2014	10341	2
2014	10391	1
2014	10429	2
2015	53	1
2015	64	1
2015	218	1
2015	399	1
2015	509	1
2015	512	1
2015	616	1
2015	698	1
2015	830	1
2015	1053	1
2015	1254	2
2015	1315	1
2015	1354	1
2015	1409	1
2015	1416	1
2015	1450	1
2015	1641	2
2015	1696	1
2015	1703	8
2015	1704	1
2015	1744	2
2015	1761	1
2015	1782	1
2015	1800	1
2015	1857	1
2015	1862	1
2015	1865	1
2015	1869	1
2015	1930	1
2015	1939	1
2015	2242	4
2015	2251	1
2015	2399	1
2015	2479	1
2015	2599	2
2015	2673	1
2015	2921	1
2015	2983	2
2015	2986	1
2015	3054	1
2015	3068	1
2015	3109	1
2015	3129	1
2015	3322	1
2015	3372	1
2015	3487	1
2015	3553	4
2015	3715	2
2015	3913	1
2015	4028	1
2015	4030	1
2015	4065	1
2015	4071	1
2015	4230	1
2015	4303	1
2015	4357	1
2015	4392	1
2015	4417	1
2015	4429	1
2015	4485	2
2015	4639	3
2015	4684	1
2015	4976	4
2015	5008	1
2015	5047	1
2015	5062	1
2015	5112	1
2015	5139	4
2015	5179	1
2015	5211	1
2015	5292	3
2015	5354	1
2015	5457	1
2015	5465	5
2015	5509	1
2015	5525	1
2015	5584	2
2015	5821	1
2015	5851	1
2015	5972	1
2015	6003	1
2015	6056	1
2015	6137	1
2015	6142	4
2015	6152	1
2015	6210	10
2015	6253	1
2015	6394	2
2015	6445	1
2015	6480	4
2015	6753	1
2015	6757	1
2015	6780	1
2015	6781	1
2015	6825	1
2015	6834	1
2015	6838	1
2015	7050	6
2015	7087	1
2015	7120	2
2015	7182	1
2015	7343	1
2015	7508	1
2015	7590	1
2015	7615	1
2015	7635	1
2015	7664	1
2015	7758	1
2015	7890	2
2015	7976	1
2015	8055	1
2015	8064	2
2015	8130	2
2015	8208	1
2015	8448	1
2015	8480	1
2015	8568	1
2015	8590	1
2015	8611	1
2015	8656	1
2015	8718	1
2015	8776	1
2015	8788	1
2015	8849	4
2015	8850	1
2015	8910	4
2015	8952	1
2015	8959	1
2015	8972	1
2015	9058	1
2015	9221	1
2015	9312	1
2015	9361	1
2015	9406	1
2015	9474	1
2015	9489	1
2015	9511	1
2015	9549	7
2015	9564	2
2015	9664	5
2015	9699	1
2015	9781	1
2015	9788	2
2015	9818	1
2015	10067	5
2015	10079	1
2015	10080	1
2015	10370	1
2015	10405	2
2015	10423	4
2015	10429	1
2016	22	1
2016	106	1
2016	395	1
2016	418	1
2016	435	1
2016	471	2
2016	484	1
2016	582	1
2016	624	1
2016	655	1
2016	731	3
2016	886	1
2016	1047	1
2016	1340	1
2016	1388	1
2016	1485	1
2016	1679	1
2016	1825	1
2016	1874	1
2016	2046	1
2016	2062	6
2016	2103	1
2016	2134	1
2016	2176	1
2016	2221	3
2016	2452	1
2016	2466	1
2016	2503	5
2016	2559	1
2016	2573	1
2016	2714	1
2016	2841	1
2016	2945	1
2016	2946	1
2016	2947	4
2016	3034	1
2016	3141	1
2016	3142	2
2016	3144	7
2016	3398	1
2016	3593	1
2016	3699	1
2016	3730	1
2016	3797	1
2016	3850	1
2016	3864	1
2016	3996	2
2016	4028	1
2016	4098	2
2016	4176	2
2016	4244	4
2016	4245	1
2016	4246	4
2016	4377	1
2016	4391	1
2016	4455	1
2016	4543	1
2016	4571	2
2016	4618	1
2016	4716	1
2016	4728	1
2016	4729	3
2016	4831	1
2016	4844	1
2016	4846	1
2016	4878	2
2016	5022	1
2016	5082	1
2016	5104	1
2016	5317	3
2016	5364	1
2016	5426	1
2016	5584	1
2016	5602	2
2016	5633	2
2016	5824	1
2016	5862	1
2016	5947	2
2016	5975	1
2016	6192	2
2016	6195	6
2016	6324	1
2016	6385	1
2016	6545	1
2016	6598	2
2016	6632	1
2016	6746	1
2016	7059	1
2016	7062	1
2016	7095	2
2016	7116	1
2016	7194	1
2016	7294	1
2016	7314	1
2016	7323	1
2016	7348	1
2016	7365	1
2016	7377	1
2016	7387	1
2016	7390	1
2016	7488	1
2016	7512	4
2016	7689	1
2016	7730	1
2016	7831	1
2016	7847	1
2016	7908	1
2016	7930	1
2016	7965	1
2016	7996	1
2016	8029	2
2016	8100	1
2016	8137	2
2016	8152	1
2016	8153	1
2016	8159	1
2016	8258	1
2016	8259	1
2016	8277	1
2016	8418	1
2016	8559	1
2016	8627	1
2016	8763	3
2016	8962	1
2016	8964	2
2016	9065	1
2016	9154	1
2016	9246	1
2016	9449	1
2016	9536	1
2016	9539	1
2016	9585	1
2016	9626	1
2016	9772	1
2016	9818	1
2016	10034	1
2016	10081	1
2016	10124	1
2016	10125	1
2016	10212	1
2016	10389	1
2016	10397	1
2016	10423	1
2016	10429	1
2017	47	1
2017	185	3
2017	210	2
2017	253	1
2017	289	1
2017	290	4
2017	298	1
2017	309	2
2017	310	1
2017	548	1
2017	582	1
2017	669	1
2017	771	1
2017	1076	1
2017	1100	1
2017	1179	1
2017	1180	1
2017	1200	1
2017	1430	1
2017	1594	3
2017	1650	1
2017	1652	6
2017	1704	1
2017	1897	1
2017	2028	1
2017	2055	2
2017	2081	1
2017	2113	1
2017	2171	1
2017	2300	7
2017	2383	1
2017	2433	1
2017	2674	2
2017	2860	1
2017	3252	1
2017	3268	1
2017	3715	3
2017	3797	1
2017	3882	1
2017	4358	1
2017	4499	1
2017	4560	7
2017	4637	3
2017	4652	2
2017	4653	2
2017	4826	1
2017	4828	1
2017	4891	1
2017	4921	1
2017	4966	1
2017	4967	2
2017	5000	1
2017	5001	1
2017	5028	1
2017	5156	1
2017	5224	1
2017	5292	1
2017	5397	1
2017	5544	1
2017	5642	1
2017	5650	2
2017	5957	2
2017	6144	1
2017	6221	1
2017	6286	2
2017	6388	1
2017	6482	1
2017	6560	1
2017	6680	3
2017	6758	1
2017	6802	1
2017	7042	1
2017	7106	1
2017	7343	1
2017	7539	1
2017	7675	1
2017	7772	1
2017	7791	1
2017	7925	1
2017	8130	1
2017	8190	1
2017	8431	1
2017	8528	1
2017	8656	2
2017	8734	1
2017	8736	2
2017	8910	3
2017	8959	3
2017	9049	1
2017	9230	1
2017	9447	1
2017	9452	1
2017	9501	2
2017	9649	1
2017	9704	1
2017	9705	1
2017	9706	1
2017	9734	1
2017	9782	1
2017	9861	1
2017	9905	3
2017	10084	2
2017	10239	1
2017	10261	1
2017	10289	2
2017	10414	1
2017	10423	1
2017	10442	2
2018	41	1
2018	97	1
2018	207	2
2018	394	1
2018	395	1
2018	527	1
2018	537	2
2018	581	1
2018	713	1
2018	823	1
2018	1055	1
2018	1106	1
2018	1354	1
2018	1355	2
2018	1358	1
2018	1402	1
2018	1448	1
2018	1477	1
2018	1530	1
2018	1698	1
2018	1740	1
2018	1785	1
2018	1863	1
2018	1887	4
2018	1902	1
2018	1903	1
2018	1997	1
2018	2015	1
2018	2018	1
2018	2244	1
2018	2272	1
2018	2310	1
2018	2339	1
2018	2567	2
2018	2624	1
2018	3081	1
2018	3087	1
2018	3179	2
2018	3226	1
2018	3412	1
2018	3505	1
2018	3514	1
2018	3583	1
2018	3599	1
2018	3785	1
2018	3787	1
2018	3811	1
2018	3818	1
2018	3872	1
2018	4067	2
2018	4086	1
2018	4098	1
2018	4171	1
2018	4175	3
2018	4176	2
2018	4316	1
2018	4384	2
2018	4472	1
2018	4667	1
2018	4717	1
2018	4728	1
2018	4729	1
2018	4900	1
2018	5161	1
2018	5319	1
2018	5336	1
2018	5337	2
2018	5377	1
2018	5379	2
2018	5414	1
2018	5525	1
2018	5660	1
2018	5661	1
2018	5824	1
2018	5861	1
2018	5940	1
2018	5947	4
2018	6210	3
2018	6215	1
2018	6292	3
2018	6480	1
2018	6484	1
2018	6494	1
2018	6735	1
2018	6746	1
2018	6754	3
2018	6835	1
2018	6971	1
2018	7050	1
2018	7059	2
2018	7136	1
2018	7194	2
2018	7263	1
2018	7422	1
2018	7702	1
2018	7838	2
2018	7848	1
2018	7858	1
2018	7899	1
2018	8030	1
2018	8174	1
2018	8216	2
2018	8355	1
2018	8361	1
2018	8410	1
2018	8508	1
2018	8753	2
2018	8764	1
2018	8775	1
2018	8810	4
2018	8872	1
2018	8952	4
2018	9079	1
2018	9296	1
2018	9353	1
2018	9398	1
2018	9564	1
2018	9581	2
2018	9682	1
2018	9898	2
2018	10103	1
2018	10179	1
2018	10286	1
2018	10434	1
2019	108	1
2019	114	1
2019	204	1
2019	326	1
2019	463	3
2019	469	1
2019	721	1
2019	752	1
2019	853	1
2019	942	1
2019	1001	1
2019	1255	1
2019	1261	1
2019	1324	2
2019	1355	1
2019	1703	5
2019	1704	1
2019	1733	1
2019	1753	1
2019	1857	1
2019	1862	1
2019	1892	1
2019	1952	1
2019	1957	1
2019	2119	1
2019	2323	1
2019	2444	1
2019	2457	1
2019	2599	1
2019	2653	1
2019	2896	1
2019	2983	1
2019	3196	1
2019	3290	1
2019	3352	1
2019	3423	1
2019	3444	1
2019	3602	1
2019	3715	2
2019	3836	1
2019	3964	4
2019	4028	1
2019	4073	1
2019	4081	1
2019	4122	1
2019	4143	1
2019	4365	1
2019	4374	1
2019	4447	1
2019	4543	2
2019	4753	1
2019	5051	2
2019	5053	2
2019	5215	1
2019	5292	2
2019	5406	1
2019	5434	1
2019	5440	1
2019	5450	1
2019	5457	1
2019	5460	1
2019	5461	1
2019	5476	1
2019	5504	1
2019	5510	1
2019	5515	1
2019	5548	1
2019	5557	1
2019	5665	1
2019	5703	1
2019	5970	1
2019	5988	1
2019	6243	1
2019	6254	1
2019	6286	1
2019	6444	1
2019	6466	2
2019	6484	1
2019	6528	1
2019	6680	1
2019	6757	2
2019	6759	1
2019	6834	2
2019	6838	1
2019	6863	1
2019	6916	2
2019	7028	2
2019	7109	1
2019	7128	2
2019	7132	1
2019	7448	1
2019	7480	1
2019	7527	1
2019	7550	1
2019	7602	1
2019	7634	1
2019	7658	1
2019	7729	1
2019	7869	1
2019	8125	1
2019	8163	1
2019	8194	1
2019	8206	1
2019	8245	1
2019	8358	1
2019	8380	1
2019	8457	1
2019	8517	1
2019	8776	1
2019	8872	1
2019	8947	2
2019	9071	1
2019	9133	1
2019	9167	1
2019	9210	1
2019	9263	1
2019	9312	2
2019	9453	6
2019	9498	1
2019	9563	1
2019	9597	1
2019	9639	1
2019	9701	1
2019	9769	2
2019	9770	1
2019	9781	1
2019	9807	1
2019	9818	1
2019	10088	1
2019	10153	1
2019	10236	2
2019	10239	1
2019	10267	1
2019	10365	1
2019	10367	1
2019	10368	2
2019	10384	1
2019	10402	4
2019	10423	1
2019	10429	2
2019	10444	1
2020	374	1
2020	484	1
2020	583	2
2020	797	1
2020	918	1
2020	1355	2
2020	1484	1
2020	1523	1
2020	1556	1
2020	1579	1
2020	1589	1
2020	1667	2
2020	1669	1
2020	1703	1
2020	1879	2
2020	1881	2
2020	1911	1
2020	2081	1
2020	2315	1
2020	2855	1
2020	2963	1
2020	3121	1
2020	3162	1
2020	3465	1
2020	3521	1
2020	3661	4
2020	3663	1
2020	3664	1
2020	3696	1
2020	3751	1
2020	3920	1
2020	3964	2
2020	4485	1
2020	4544	1
2020	4703	1
2020	5038	3
2020	5292	2
2020	5571	1
2020	5675	1
2020	5760	1
2020	5785	1
2020	5805	1
2020	5829	1
2020	6135	2
2020	6545	1
2020	6721	1
2020	6928	1
2020	7217	1
2020	7348	1
2020	7409	1
2020	7451	1
2020	7754	1
2020	7771	2
2020	7783	1
2020	7890	1
2020	7900	1
2020	8163	1
2020	8308	1
2020	8325	1
2020	8419	1
2020	9126	1
2020	9417	1
2020	9436	1
2020	9477	2
2020	9589	1
2020	9788	1
2020	9826	1
2020	9909	2
2020	9957	2
2020	10122	1
2020	10218	1
2020	10236	1
2020	10239	1
2021	1	1
2021	3	1
2021	21	1
2021	41	1
2021	92	1
2021	103	1
2021	112	1
2021	136	1
2021	218	3
2021	242	2
2021	276	1
2021	277	1
2021	340	3
2021	399	1
2021	644	1
2021	692	1
2021	693	1
2021	696	1
2021	736	1
2021	846	1
2021	847	1
2021	998	1
2021	1052	1
2021	1107	1
2021	1301	1
2021	1380	1
2021	1413	1
2021	1540	1
2021	1597	1
2021	1641	1
2021	1787	1
2021	1826	1
2021	1841	1
2021	1887	1
2021	2018	1
2021	2034	1
2021	2197	1
2021	2239	1
2021	2286	1
2021	2337	1
2021	2397	1
2021	2425	1
2021	2433	1
2021	2444	1
2021	2446	1
2021	2447	1
2021	2474	1
2021	2504	1
2021	2687	1
2021	2937	1
2021	2982	1
2021	3051	1
2021	3059	1
2021	3129	1
2021	3140	1
2021	3356	1
2021	3398	1
2021	3449	1
2021	3652	1
2021	3699	4
2021	3715	1
2021	3785	1
2021	3787	1
2021	3859	1
2021	3865	1
2021	3866	1
2021	3954	1
2021	3976	1
2021	3982	1
2021	3996	1
2021	4263	1
2021	4354	1
2021	4392	1
2021	4421	1
2021	4429	1
2021	4455	3
2021	4531	1
2021	4544	2
2021	4550	2
2021	4586	1
2021	4606	1
2021	4734	1
2021	4813	1
2021	4912	1
2021	4942	1
2021	5058	1
2021	5086	1
2021	5093	1
2021	5099	2
2021	5182	1
2021	5191	2
2021	5250	1
2021	5336	1
2021	5342	3
2021	5361	1
2021	5364	2
2021	5396	1
2021	5615	1
2021	5633	1
2021	5660	1
2021	5732	1
2021	5760	1
2021	5771	1
2021	5841	1
2021	5974	1
2021	6045	1
2021	6073	1
2021	6210	1
2021	6238	1
2021	6286	2
2021	6330	1
2021	6459	1
2021	6478	1
2021	6704	1
2021	6754	1
2021	6954	1
2021	7075	1
2021	7080	1
2021	7144	1
2021	7194	3
2021	7232	1
2021	7406	1
2021	7474	1
2021	7501	1
2021	7589	1
2021	7607	1
2021	7772	1
2021	7965	1
2021	7971	1
2021	8006	1
2021	8114	1
2021	8179	1
2021	8284	1
2021	8342	1
2021	8368	1
2021	8441	1
2021	8633	1
2021	8660	1
2021	8801	1
2021	8816	1
2021	8818	1
2021	8840	1
2021	8959	1
2021	8962	1
2021	9036	1
2021	9063	1
2021	9158	1
2021	9278	1
2021	9333	1
2021	9392	1
2021	9419	1
2021	9441	1
2021	9443	1
2021	9466	1
2021	9499	1
2021	9507	1
2021	9518	1
2021	9581	2
2021	9582	2
2021	9635	1
2021	9704	1
2021	9715	1
2021	9769	1
2021	9905	1
2021	9911	1
2021	10044	1
2021	10115	1
2021	10195	1
2021	10207	1
2021	10278	1
2021	10320	1
2021	10353	1
2021	10389	1
2021	10402	1
2021	10423	2
2021	10429	2
2021	10442	1
2022	97	2
2022	259	3
2022	524	1
2022	993	1
2022	1105	1
2022	1355	2
2022	1438	1
2022	1439	1
2022	1838	2
2022	1839	1
2022	1892	1
2022	2423	1
2022	2989	1
2022	3321	1
2022	3596	1
2022	3721	2
2022	3751	1
2022	3802	4
2022	3804	1
2022	3830	2
2022	3852	1
2022	3936	1
2022	4146	1
2022	4474	1
2022	4550	1
2022	4593	1
2022	4969	1
2022	5214	1
2022	5242	1
2022	5273	1
2022	5505	1
2022	5510	1
2022	5585	1
2022	5651	1
2022	5736	1
2022	6210	4
2022	6233	1
2022	6277	1
2022	6394	1
2022	6396	1
2022	6494	1
2022	6944	1
2022	7088	1
2022	7555	1
2022	8217	1
2022	8431	1
2022	8718	1
2022	8801	1
2022	8803	1
2022	9426	1
2022	9463	4
2022	9581	1
2022	9725	2
2022	10429	1
2023	23	4
2023	92	1
2023	95	3
2023	115	1
2023	116	1
2023	209	1
2023	220	1
2023	260	1
2023	262	1
2023	314	1
2023	326	4
2023	395	2
2023	476	1
2023	484	2
2023	518	1
2023	586	1
2023	663	1
2023	669	1
2023	732	1
2023	752	1
2023	824	1
2023	848	1
2023	901	2
2023	956	1
2023	972	3
2023	1199	1
2023	1254	1
2023	1310	2
2023	1313	1
2023	1460	2
2023	1493	1
2023	1556	1
2023	1570	1
2023	1657	1
2023	1758	1
2023	1815	1
2023	1859	1
2023	1860	1
2023	1887	9
2023	1888	1
2023	1969	1
2023	2007	2
2023	2008	1
2023	2018	1
2023	2039	1
2023	2040	1
2023	2042	1
2023	2044	1
2023	2251	7
2023	2311	1
2023	2313	1
2023	2440	2
2023	2444	1
2023	2446	2
2023	2480	1
2023	2481	1
2023	2488	1
2023	2545	1
2023	2574	1
2023	2577	5
2023	2625	1
2023	2864	1
2023	2881	1
2023	2899	1
2023	2944	1
2023	3050	1
2023	3066	1
2023	3109	1
2023	3264	1
2023	3420	1
2023	3423	1
2023	3466	2
2023	3518	1
2023	3521	1
2023	3583	1
2023	3584	1
2023	3586	1
2023	3607	1
2023	3675	1
2023	3699	1
2023	3715	1
2023	3836	1
2023	3882	1
2023	3911	4
2023	3932	1
2023	3998	1
2023	4015	1
2023	4028	1
2023	4046	1
2023	4065	1
2023	4081	2
2023	4085	1
2023	4088	1
2023	4174	1
2023	4232	1
2023	4242	1
2023	4267	4
2023	4356	1
2023	4357	1
2023	4373	1
2023	4385	1
2023	4453	1
2023	4467	1
2023	4475	1
2023	4511	2
2023	4514	1
2023	4544	1
2023	4554	1
2023	4555	1
2023	4578	1
2023	4579	1
2023	4606	13
2023	4625	1
2023	4642	1
2023	4712	1
2023	4864	1
2023	4975	2
2023	4977	2
2023	5044	1
2023	5077	1
2023	5088	3
2023	5093	1
2023	5112	1
2023	5119	1
2023	5149	6
2023	5178	1
2023	5188	1
2023	5215	1
2023	5253	1
2023	5317	1
2023	5336	2
2023	5337	2
2023	5370	2
2023	5404	1
2023	5457	1
2023	5458	1
2023	5504	1
2023	5625	1
2023	5661	4
2023	5665	1
2023	5675	2
2023	5856	1
2023	5862	2
2023	5900	1
2023	6012	1
2023	6045	1
2023	6210	1
2023	6286	5
2023	6315	1
2023	6336	1
2023	6339	4
2023	6341	1
2023	6357	1
2023	6445	1
2023	6478	1
2023	6541	1
2023	6542	1
2023	6545	2
2023	6570	1
2023	6647	1
2023	6708	1
2023	6741	1
2023	6768	1
2023	6834	1
2023	6962	1
2023	6979	1
2023	7010	1
2023	7059	1
2023	7110	1
2023	7116	1
2023	7194	4
2023	7308	1
2023	7482	1
2023	7488	1
2023	7512	1
2023	7638	1
2023	7648	1
2023	7710	1
2023	7712	1
2023	7772	2
2023	7827	1
2023	7855	2
2023	7856	2
2023	7862	1
2023	7880	1
2023	7920	1
2023	7981	1
2023	8028	1
2023	8029	3
2023	8062	1
2023	8072	1
2023	8146	2
2023	8154	1
2023	8256	1
2023	8258	1
2023	8274	2
2023	8282	1
2023	8391	1
2023	8392	9
2023	8393	1
2023	8394	1
2023	8401	1
2023	8412	1
2023	8435	3
2023	8568	1
2023	8628	1
2023	8784	1
2023	8788	1
2023	8799	11
2023	8800	4
2023	8952	1
2023	8955	3
2023	8959	1
2023	9199	1
2023	9200	1
2023	9201	1
2023	9209	3
2023	9459	1
2023	9469	1
2023	9474	1
2023	9496	1
2023	9518	2
2023	9539	3
2023	9540	1
2023	9563	1
2023	9589	1
2023	9762	1
2023	9788	2
2023	9803	1
2023	9872	1
2023	9905	1
2023	9955	1
2023	10122	8
2023	10126	1
2023	10127	1
2023	10186	1
2023	10239	1
2023	10249	1
2023	10278	1
2023	10286	1
2023	10351	2
2023	10352	1
2023	10357	1
2023	10403	2
2023	10419	1
2024	46	1
2024	348	2
2024	349	1
2024	395	1
2024	581	1
2024	721	1
2024	752	1
2024	753	1
2024	754	1
2024	810	2
2024	968	1
2024	973	3
2024	982	6
2024	1078	7
2024	1281	1
2024	1381	1
2024	1462	1
2024	1533	1
2024	1814	2
2024	2239	1
2024	2475	4
2024	2482	1
2024	2509	1
2024	2599	1
2024	2772	1
2024	2793	3
2024	2903	1
2024	3120	1
2024	3382	2
2024	3495	1
2024	3665	1
2024	3667	1
2024	3797	1
2024	4098	2
2024	4250	1
2024	4384	1
2024	4512	1
2024	4811	2
2024	4854	1
2024	4881	1
2024	5292	1
2024	5519	2
2024	5717	1
2024	5793	1
2024	5907	4
2024	5908	3
2024	5909	1
2024	5957	1
2024	5977	1
2024	6476	3
2024	6518	1
2024	6794	2
2024	6971	1
2024	7098	1
2024	7263	1
2024	7265	1
2024	7465	1
2024	7635	1
2024	7677	1
2024	7680	1
2024	7755	1
2024	7958	1
2024	8207	1
2024	8354	2
2024	8386	1
2024	8719	1
2024	8745	1
2024	8761	2
2024	8773	1
2024	8791	1
2024	8990	1
2024	9715	3
2024	9935	1
2024	10236	2
2024	10384	1
2024	10423	1
2025	374	2
2025	409	1
2025	653	1
2025	698	1
2025	878	1
2025	879	1
2025	1280	1
2025	1353	2
2025	1787	2
2025	1876	1
2025	2242	1
2025	2834	1
2025	3336	1
2025	3588	1
2025	3712	2
2025	3779	1
2025	3882	3
2025	4144	3
2025	4297	1
2025	4567	1
2025	4966	3
2025	5214	1
2025	5361	1
2025	5571	2
2025	5942	1
2025	5943	1
2025	6089	1
2025	6136	1
2025	6279	2
2025	6291	1
2025	6553	1
2025	6630	1
2025	7131	1
2025	7814	1
2025	7837	2
2025	7838	1
2025	7843	1
2025	8221	2
2025	8245	2
2025	8315	1
2025	8486	6
2025	8550	1
2025	8805	2
2025	8807	1
2025	8962	1
2025	9221	1
2025	9404	1
2025	9442	1
2025	9539	1
2025	9749	1
2025	9826	1
2025	9933	1
2025	10036	1
2025	10208	2
2025	10278	3
2026	143	1
2026	937	1
2026	1354	1
2026	1424	1
2026	1452	3
2026	1825	2
2026	1961	1
2026	2162	1
2026	2284	4
2026	2736	1
2026	2900	2
2026	2918	1
2026	2940	1
2026	2946	1
2026	3075	3
2026	3107	1
2026	3195	1
2026	3352	1
2026	3864	1
2026	4028	1
2026	4081	2
2026	4090	1
2026	4381	1
2026	4384	1
2026	4408	7
2026	4597	1
2026	4606	6
2026	4612	4
2026	4615	1
2026	5051	1
2026	5139	2
2026	5141	1
2026	5170	1
2026	5457	1
2026	5525	1
2026	5588	1
2026	5654	1
2026	6050	1
2026	6654	1
2026	6658	1
2026	6794	1
2026	6834	1
2026	7296	2
2026	7609	1
2026	7630	1
2026	8006	1
2026	8259	2
2026	8284	1
2026	8546	1
2026	8856	1
2026	8902	1
2026	8952	1
2026	9025	1
2026	9167	2
2026	9367	1
2026	9474	2
2026	9496	2
2026	9574	2
2026	9592	1
2026	9627	1
2026	9676	1
2026	9761	1
2026	9913	1
2026	10201	1
2026	10289	1
2026	10366	1
2026	10384	1
2026	10423	1
2026	10447	1
2027	27	1
2027	35	1
2027	100	1
2027	312	1
2027	385	3
2027	386	6
2027	409	1
2027	457	1
2027	468	1
2027	482	1
2027	717	1
2027	883	1
2027	916	2
2027	974	2
2027	982	2
2027	1098	2
2027	1270	1
2027	1314	2
2027	1326	1
2027	1413	1
2027	1459	1
2027	1825	1
2027	2063	1
2027	2079	1
2027	2151	1
2027	2216	1
2027	2238	1
2027	2251	4
2027	2383	2
2027	2459	1
2027	2466	1
2027	2468	1
2027	2485	1
2027	2499	1
2027	2793	1
2027	2811	1
2027	2839	1
2027	2903	2
2027	2905	1
2027	3081	1
2027	3214	2
2027	3250	2
2027	3304	1
2027	3322	1
2027	3361	1
2027	3450	1
2027	3505	1
2027	3777	1
2027	4029	1
2027	4048	1
2027	4072	1
2027	4084	2
2027	4101	1
2027	4143	3
2027	4152	1
2027	4349	1
2027	4384	1
2027	4385	1
2027	4571	1
2027	4606	1
2027	4672	2
2027	4676	1
2027	4679	1
2027	4975	1
2027	5113	1
2027	5114	2
2027	5149	1
2027	5170	1
2027	5327	1
2027	5335	1
2027	5370	1
2027	5452	1
2027	5468	1
2027	5625	1
2027	5662	2
2027	5671	1
2027	5742	4
2027	5851	1
2027	6023	1
2027	6082	1
2027	6148	1
2027	6159	1
2027	6223	1
2027	6286	1
2027	6655	1
2027	6657	1
2027	6689	2
2027	6860	1
2027	7015	1
2027	7039	1
2027	7136	1
2027	7292	1
2027	7384	1
2027	7439	1
2027	7451	2
2027	7553	1
2027	7564	1
2027	7600	1
2027	7618	1
2027	7679	1
2027	7738	2
2027	7837	1
2027	7906	1
2027	8028	1
2027	8029	1
2027	8151	2
2027	8154	2
2027	8194	1
2027	8259	2
2027	8431	2
2027	8565	1
2027	8662	1
2027	8718	1
2027	8745	1
2027	8834	2
2027	8952	1
2027	8959	1
2027	8982	1
2027	9077	1
2027	9209	1
2027	9234	2
2027	9474	1
2027	9486	2
2027	9497	1
2027	9581	2
2027	9656	1
2027	9826	1
2027	9855	1
2027	9945	1
2027	9962	1
2027	9991	4
2027	10058	1
2027	10076	1
2027	10127	1
2027	10293	2
2027	10397	1
2027	10401	1
2027	10403	3
2027	10423	1
2027	10442	1
2028	93	1
2028	97	1
2028	115	1
2028	136	1
2028	160	1
2028	177	1
2028	240	1
2028	326	1
2028	348	1
2028	476	2
2028	543	1
2028	552	1
2028	614	1
2028	642	3
2028	644	5
2028	689	1
2028	752	2
2028	865	1
2028	979	1
2028	982	1
2028	1094	1
2028	1096	1
2028	1366	1
2028	1418	1
2028	1448	1
2028	1559	1
2028	1561	1
2028	1688	1
2028	1759	2
2028	1762	1
2028	1764	3
2028	1770	1
2028	1771	3
2028	1898	1
2028	1957	1
2028	1971	1
2028	2009	1
2028	2116	1
2028	2163	1
2028	2251	1
2028	2275	3
2028	2301	2
2028	2432	2
2028	2479	2
2028	2482	1
2028	2485	2
2028	2541	1
2028	2610	2
2028	2643	1
2028	2646	1
2028	2657	1
2028	2668	1
2028	2744	1
2028	2756	1
2028	2798	1
2028	3030	1
2028	3050	1
2028	3051	1
2028	3059	10
2028	3113	1
2028	3131	1
2028	3148	1
2028	3208	4
2028	3225	3
2028	3236	2
2028	3273	1
2028	3312	1
2028	3365	2
2028	3455	2
2028	3469	1
2028	3511	1
2028	3513	1
2028	3584	1
2028	3637	2
2028	3699	2
2028	3740	1
2028	3751	1
2028	3758	1
2028	3762	1
2028	3836	1
2028	3882	1
2028	3940	1
2028	3943	1
2028	3945	15
2028	3946	6
2028	4001	1
2028	4028	2
2028	4030	1
2028	4046	1
2028	4061	1
2028	4065	1
2028	4072	1
2028	4081	1
2028	4141	3
2028	4146	1
2028	4154	1
2028	4362	3
2028	4384	1
2028	4536	2
2028	4543	1
2028	4581	1
2028	4720	1
2028	4739	1
2028	4852	1
2028	4853	1
2028	4870	1
2028	4873	1
2028	4979	1
2028	5039	1
2028	5060	3
2028	5099	1
2028	5108	10
2028	5112	1
2028	5139	1
2028	5179	1
2028	5211	1
2028	5252	1
2028	5287	1
2028	5292	2
2028	5296	1
2028	5308	2
2028	5310	1
2028	5406	1
2028	5452	2
2028	5455	2
2028	5457	1
2028	5551	1
2028	5557	1
2028	5559	1
2028	5593	2
2028	5633	1
2028	5639	1
2028	5648	1
2028	5660	3
2028	5662	4
2028	5665	1
2028	5666	1
2028	5679	1
2028	5690	1
2028	5711	2
2028	5785	1
2028	5830	1
2028	5831	4
2028	5855	1
2028	5862	1
2028	5885	1
2028	5900	1
2028	5943	3
2028	5944	1
2028	5957	2
2028	5970	1
2028	6001	5
2028	6073	1
2028	6079	1
2028	6122	1
2028	6142	2
2028	6191	1
2028	6204	5
2028	6205	2
2028	6210	1
2028	6237	1
2028	6248	1
2028	6315	1
2028	6391	1
2028	6437	1
2028	6463	1
2028	6464	1
2028	6528	1
2028	6554	1
2028	6555	4
2028	6560	1
2028	6580	1
2028	6628	1
2028	6768	3
2028	6787	1
2028	6813	1
2028	6818	2
2028	6838	2
2028	6853	1
2028	6909	2
2028	6912	1
2028	6928	1
2028	6948	2
2028	6969	1
2028	6974	6
2028	6976	1
2028	6979	1
2028	6990	1
2028	7027	2
2028	7039	1
2028	7136	1
2028	7205	2
2028	7221	1
2028	7260	3
2028	7314	1
2028	7341	1
2028	7352	1
2028	7364	1
2028	7508	1
