gutenberg_id	text
5230	neither reflects nor refracts nor absorbs light, it cannot of
5230	itself be visible. You see an opaque red box, for instance, because
5230	the colour absorbs some of the light and reflects the rest, all the
5230	red part of the light, to you. If it did not absorb any particular
5230	part of the light, but reflected it all, then it would be a shining
5230	white box. Silver! A diamond box would neither absorb much of the
5230	light nor reflect much from the general surface, but just here
5230	and there where the surfaces were favourable the light would
5230	be reflected and refracted, so that you would get a brilliant
5230	appearance of flashing reflections and translucencies--a sort of
5230	skeleton of light. A glass box would not be so brilliant, nor so
5230	clearly visible, as a diamond box, because there would be less
5230	refraction and reflection. See that? From certain points of view
5230	you would see quite clearly through it. Some kinds of glass would
5230	be more visible than others, a box of flint glass would be brighter
5230	than a box of ordinary window glass. A box of very thin common
5230	glass would be hard to see in a bad light, because it would absorb
5230	hardly any light and refract and reflect very little. And if you
5230	put a sheet of common white glass in water, still more if you
5230	put it in some denser liquid than water, it would vanish almost
5230	altogether, because light passing from water to glass is only
5230	slightly refracted or reflected or indeed affected in any way.
5230	It is almost as invisible as a jet of coal gas or hydrogen is in
5230	air. And for precisely the same reason!""
5230	
5230	""Yes,"" said Kemp, ""that is pretty plain sailing.""
5230	
5230	""And here is another fact you will know to be true. If a sheet of
5230	glass is smashed, Kemp, and beaten into a powder, it becomes much
5230	more visible while it is in the air; it becomes at last an opaque
5230	white powder. This is because the powdering multiplies the surfaces
5230	of the glass at which refraction and reflection occur. In the sheet
5230	of glass there are only two surfaces; in the powder the light is
5230	reflected or refracted by each grain it passes through, and very
5230	little gets right through the powder. But if the white powdered
5230	glass is put into water, it forthwith vanishes. The powdered glass
5230	and water have much the same refractive index; that is, the light
5230	undergoes very little refraction or reflection in passing from one
5230	to the other.
5230	
5230	""You make the glass invisible by putting it into a liquid of nearly
5230	the same refractive index; a transparent thing becomes invisible if
5230	it is put in any medium of almost the same refractive index. And if
5230	you will consider only a second, you will see also that the powder
5230	of glass might be made to vanish in air, if its refractive index
5230	could be made the same as that of air; for then there would be no
5230	refraction or reflection as the light passed from glass to air.""
5230	
5230	""Yes, yes,"" said Kemp. ""But a man's not powdered glass!""
5230	
5230	""No,"" said Griffin. ""He's more transparent!""
5230	
5230	""Nonsense!""
5230	
5230	""That from a doctor! How one forgets! Have you already forgotten
5230	your physics, in ten years? Just think of all the things that are
5230	transparent and seem not to be so. Paper, for instance, is made up
5230	of transparent fibres, and it is white and opaque only for the same
5230	reason that a powder of glass is white and opaque. Oil white paper,
5230	fill up the interstices between the particles with oil so that there
5230	is no longer refraction or reflection except at the surfaces, and
5230	it becomes as transparent as glass. And not only paper, but cotton
5230	fibre, linen fibre, wool fibre, woody fibre, and _bone_, Kemp,
5230	_flesh_, Kemp, _hair_, Kemp, _nails_ and _nerves_, Kemp, in fact
5230	the whole fabric of a man except the red of his blood and the black
5230	pigment of hair, are all made up of transparent, colourless tissue.
5230	So little suffices to make us visible one to the other. For the
5230	most part the fibres of a living creature are no more opaque than
5230	water.""
5230	
5230	""Great Heavens!"" cried Kemp. ""Of course, of course! I was thinking
5230	only last night of the sea larvae and all jelly-fish!""
5230	
5230	""_Now_ you have me! And all that I knew and had in mind a year after
5230	I left London--six years ago. But I kept it to myself. I had to do
5230	my work under frightful disadvantages. Oliver, my professor, was a
5230	scientific bounder, a journalist by instinct, a thief of ideas--he
5230	was always prying! And you know the knavish system of the scientific
5230	world. I simply would not publish, and let him share my credit. I
5230	went on working; I got nearer and nearer making my formula into an
5230	experiment, a reality. I told no living soul, because I meant to
5230	flash my work upon the world with crushing effect and become famous
5230	at a blow. I took up the question of pigments to fill up certain
5230	gaps. And suddenly, not by design but by accident, I made a
5230	discovery in physiology.""
5230	
5230	""Yes?""
5230	
5230	""You know the red colouring matter of blood; it can be made
5230	white--colourless--and remain with all the functions it has now!""
5230	
5230	Kemp gave a cry of incredulous amazement.
5230	
5230	The Invisible Man rose and began pacing the little study. ""You may
5230	well exclaim. I remember that night. It was late at night--in the
5230	daytime one was bothered with the gaping, silly students--and I
5230	worked then sometimes till dawn. It came suddenly, splendid and
5230	complete in my mind. I was alone; the laboratory was still, with the
5230	tall lights burning brightly and silently. In all my great moments
5230	I have been alone. 'One could make an animal--a tissue--transparent!
5230	One could make it invisible! All except the pigments--I could be
5230	invisible!' I said, suddenly realising what it meant to be an albino
5230	with such knowledge. It was overwhelming. I left the filtering I was
5230	doing, and went and stared out of the great window at the stars.
5230	'I could be invisible!' I repeated.
5230	
5230	""To do such a thing would be to transcend magic. And I beheld,
5230	unclouded by doubt, a magnificent vision of all that invisibility
5230	might mean to a man--the mystery, the power, the freedom. Drawbacks
5230	I saw none. You have only to think! And I, a shabby, poverty-struck,
5230	hemmed-in demonstrator, teaching fools in a provincial college,
5230	might suddenly become--this. I ask you, Kemp if _you_ ... Anyone, I
5230	tell you, would have flung himself upon that research. And I worked
5230	three years, and every mountain of difficulty I toiled over showed
5230	another from its summit. The infinite details! And the exasperation!
5230	A professor, a provincial professor, always prying. 'When are you
5230	going to publish this work of yours?' was his everlasting question.
5230	And the students, the cramped means! Three years I had of it--
5230	
5230	""And after three years of secrecy and exasperation, I found that to
5230	complete it was impossible--impossible.""
5230	
5230	""How?"" asked Kemp.
5230	
5230	""Money,"" said the Invisible Man, and went again to stare out of the
5230	window.
5230	
5230	He turned around abruptly. ""I robbed the old man--robbed my
5230	father.
5230	
5230	""The money was not his, and he shot himself.""
5230	
5230	
5230	
5230	CHAPTER XX
5230	
5230	AT THE HOUSE IN GREAT PORTLAND STREET
5230	
5230	
5230	For a moment Kemp sat in silence, staring at the back of the
5230	headless figure at the window. Then he started, struck by a thought,
5230	rose, took the Invisible Man's arm, and turned him away from the
5230	outlook.
5230	
5230	""You are tired,"" he said, ""and while I sit, you walk about. Have
5230	my chair.""
5230	
5230	He placed himself between Griffin and the nearest window.
5230	
5230	For a space Griffin sat silent, and then he resumed abruptly:
5230	
5230	""I had left the Chesilstowe cottage already,"" he said, ""when that
5230	happened. It was last December. I had taken a room in London, a
5230	large unfurnished room in a big ill-managed lodging-house in a slum
5230	near Great Portland Street. The room was soon full of the appliances
5230	I had bought with his money; the work was going on steadily,
5230	successfully, drawing near an end. I was like a man emerging from a
5230	thicket, and suddenly coming on some unmeaning tragedy. I went to
5230	bury him. My mind was still on this research, and I did not lift
5230	a finger to save his character. I remember the funeral, the cheap
5230	hearse, the scant ceremony, the windy frost-bitten hillside, and the
5230	old college friend of his who read the service over him--a shabby,
5230	black, bent old man with a snivelling cold.
5230	
5230	""I remember walking back to the empty house, through the place that
5230	had once been a village and was now patched and tinkered by the
5230	jerry builders into the ugly likeness of a town. Every way the
5230	roads ran out at last into the desecrated fields and ended in
5230	rubble heaps and rank wet weeds. I remember myself as a gaunt black
5230	figure, going along the slippery, shiny pavement, and the strange
5230	sense of detachment I felt from the squalid respectability, the
5230	sordid commercialism of the place.
5230	
5230	""I did not feel a bit sorry for my father. He seemed to me to be
5230	the victim of his own foolish sentimentality. The current cant
5230	required my attendance at his funeral, but it was really not my
5230	affair.
5230	
5230	""But going along the High Street, my old life came back to me
5230	for a space, for I met the girl I had known ten years since.
5230	Our eyes met.
5230	
5230	""Something moved me to turn back and talk to her. She was a very
5230	ordinary person.
5230	
5230	""It was all like a dream, that visit to the old places. I did not
5230	feel then that I was lonely, that I had come out from the world
5230	into a desolate place. I appreciated my loss of sympathy, but I put
5230	it down to the general inanity of things. Re-entering my room
5230	seemed like the recovery of reality. There were the things I knew
5230	and loved. There stood the apparatus, the experiments arranged and
5230	waiting. And now there was scarcely a difficulty left, beyond the
5230	planning of details.
5230	
5230	""I will tell you, Kemp, sooner or later, all the complicated
5230	processes. We need not go into that now. For the most part, saving
5230	certain gaps I chose to remember, they are written in cypher in
5230	those books that tramp has hidden. We must hunt him down. We must
5230	get those books again. But the essential phase was to place the
5230	transparent object whose refractive index was to be lowered between
5230	two radiating centres of a sort of ethereal vibration, of which I
5230	will tell you more fully later. No, not those Roentgen vibrations--I
5230	don't know that these others of mine have been described. Yet
5230	they are obvious enough. I needed two little dynamos, and these I
5230	worked with a cheap gas engine. My first experiment was with a bit
5230	of white wool fabric. It was the strangest thing in the world to
5230	see it in the flicker of the flashes soft and white, and then to
5230	watch it fade like a wreath of smoke and vanish.
5230	
5230	""I could scarcely believe I had done it. I put my hand into the
5230	emptiness, and there was the thing as solid as ever. I felt it
5230	awkwardly, and threw it on the floor. I had a little trouble
5230	finding it again.
5230	
5230	""And then came a curious experience. I heard a miaow behind me, and
5230	turning, saw a lean white cat, very dirty, on the cistern cover
5230	outside the window. A thought came into my head. 'Everything ready
5230	for you,' I said, and went to the window, opened it, and called
5230	softly. She came in, purring--the poor beast was starving--and
5230	I gave her some milk. All my food was in a cupboard in the
5230	corner of the room. After that she went smelling round the room,
5230	evidently with the idea of making herself at home. The invisible
5230	rag upset her a bit; you should have seen her spit at it! But I
5230	made her comfortable on the pillow of my truckle-bed. And I gave
5230	her butter to get her to wash.""
5230	
5230	""And you processed her?""
5230	
5230	""I processed her. But giving drugs to a cat is no joke, Kemp! And
5230	the process failed.""
5230	
5230	""Failed!""
5230	
5230	""In two particulars. These were the claws and the pigment stuff,
5230	what is it?--at the back of the eye in a cat. You know?""
5230	
5230	""_Tapetum_.""
5230	
5230	""Yes, the _tapetum_. It didn't go. After I'd given the stuff to
5230	bleach the blood and done certain other things to her, I gave the
5230	beast opium, and put her and the pillow she was sleeping on, on the
5230	apparatus. And after all the rest had faded and vanished, there
5230	remained two little ghosts of her eyes.""
5230	
5230	""Odd!""
5230	
5230	""I can't explain it. She was bandaged and clamped, of course--so
5230	I had her safe; but she woke while she was still misty, and miaowed
5230	dismally, and someone came knocking. It was an old woman from
5230	downstairs, who suspected me of vivisecting--a drink-sodden old
5230	creature, with only a white cat to care for in all the world. I
5230	whipped out some chloroform, applied it, and answered the door.
5230	'Did I hear a cat?' she asked. 'My cat?' 'Not here,' said I, very
5230	politely. She was a little doubtful and tried to peer past me into
5230	the room; strange enough to her no doubt--bare walls, uncurtained
5230	windows, truckle-bed, with the gas engine vibrating, and the
5230	seethe of the radiant points, and that faint ghastly stinging of
5230	chloroform in the air. She had to be satisfied at last and went
5230	away again.""
5230	
5230	""How long did it take?"" asked Kemp.
5230	
5230	""Three or four hours--the cat. The bones and sinews and the fat
5230	were the last to go, and the tips of the coloured hairs. And, as I
5230	say, the back part of the eye, tough, iridescent stuff it is,
5230	wouldn't go at all.
5230	
5230	""It was night outside long before the business was over, and nothing
5230	was to be seen but the dim eyes and the claws. I stopped the gas
5230	engine, felt for and stroked the beast, which was still insensible,
5230	and then, being tired, left it sleeping on the invisible pillow and
5230	went to bed. I found it hard to sleep. I lay awake thinking weak
5230	aimless stuff, going over the experiment over and over again, or
5230	dreaming feverishly of things growing misty and vanishing about me,
5230	until everything, the ground I stood on, vanished, and so I came to
5230	that sickly falling nightmare one gets. About two, the cat began
5230	miaowing about the room. I tried to hush it by talking to it, and
5230	then I decided to turn it out. I remember the shock I had when
5230	striking a light--there were just the round eyes shining green--and
5230	nothing round them. I would have given it milk, but I hadn't any. It
5230	wouldn't be quiet, it just sat down and miaowed at the door. I tried
5230	to catch it, with an idea of putting it out of the window, but it
5230	wouldn't be caught, it vanished. Then it began miaowing in different
5230	parts of the room. At last I opened the window and made a bustle. I
5230	suppose it went out at last. I never saw any more of it.
5230	
5230	""Then--Heaven knows why--I fell thinking of my father's funeral
5230	again, and the dismal windy hillside, until the day had come. I
5230	found sleeping was hopeless, and, locking my door after me,
5230	wandered out into the morning streets.""
5230	
5230	""You don't mean to say there's an invisible cat at large!"" said
5230	Kemp.
5230	
5230	""If it hasn't been killed,"" said the Invisible Man. ""Why not?""
5230	
5230	""Why not?"" said Kemp. ""I didn't mean to interrupt.""
5230	
5230	""It's very probably been killed,"" said the Invisible Man. ""It
5230	was alive four days after, I know, and down a grating in Great
5230	Titchfield Street; because I saw a crowd round the place, trying
5230	to see whence the miaowing came.""
5230	
5230	He was silent for the best part of a minute. Then he resumed
5230	abruptly:
5230	
5230	""I remember that morning before the change very vividly. I must have
5230	gone up Great Portland Street. I remember the barracks in Albany
5230	Street, and the horse soldiers coming out, and at last I found the
5230	summit of Primrose Hill. It was a sunny day in January--one of those
5230	sunny, frosty days that came before the snow this year. My weary
5230	brain tried to formulate the position, to plot out a plan of action.
5230	
5230	""I was surprised to find, now that my prize was within my grasp, how
5230	inconclusive its attainment seemed. As a matter of fact I was worked
5230	out; the intense stress of nearly four years' continuous work left
5230	me incapable of any strength of feeling. I was apathetic, and I
5230	tried in vain to recover the enthusiasm of my first inquiries,
5230	the passion of discovery that had enabled me to compass even the
5230	downfall of my father's grey hairs. Nothing seemed to matter. I saw
5230	pretty clearly this was a transient mood, due to overwork and want
5230	of sleep, and that either by drugs or rest it would be possible to
5230	recover my energies.
5230	
5230	""All I could think clearly was that the thing had to be carried
5230	through; the fixed idea still ruled me. And soon, for the money I
5230	had was almost exhausted. I looked about me at the hillside, with
5230	children playing and girls watching them, and tried to think of all
5230	the fantastic advantages an invisible man would have in the world.
5230	After a time I crawled home, took some food and a strong dose of
5230	strychnine, and went to sleep in my clothes on my unmade bed.
5230	Strychnine is a grand tonic, Kemp, to take the flabbiness out of
5230	a man.""
5230	
5230	""It's the devil,"" said Kemp. ""It's the palaeolithic in a bottle.""
5230	
5230	""I awoke vastly invigorated and rather irritable. You know?""
5230	
5230	""I know the stuff.""
5230	
5230	""And there was someone rapping at the door. It was my landlord
5230	with threats and inquiries, an old Polish Jew in a long grey coat
5230	and greasy slippers. I had been tormenting a cat in the night, he
5230	was sure--the old woman's tongue had been busy. He insisted on
5230	knowing all about it. The laws in this country against vivisection
5230	were very severe--he might be liable. I denied the cat. Then the
5230	vibration of the little gas engine could be felt all over the
5230	house, he said. That was true, certainly. He edged round me into
5230	the room, peering about over his German-silver spectacles, and a
5230	sudden dread came into my mind that he might carry away something
5230	of my secret. I tried to keep between him and the concentrating
5230	apparatus I had arranged, and that only made him more curious. What
5230	was I doing? Why was I always alone and secretive? Was it legal?
5230	Was it dangerous? I paid nothing but the usual rent. His had always
5230	been a most respectable house--in a disreputable neighbourhood.
5230	Suddenly my temper gave way. I told him to get out. He began to
5230	protest, to jabber of his right of entry. In a moment I had him by
5230	the collar; something ripped, and he went spinning out into his own
5230	passage. I slammed and locked the door and sat down quivering.
5230	
5230	""He made a fuss outside, which I disregarded, and after a time he
5230	went away.
5230	
5230	""But this brought matters to a crisis. I did not know what he
5230	would do, nor even what he had the power to do. To move to fresh
5230	apartments would have meant delay; altogether I had barely twenty
5230	pounds left in the world, for the most part in a bank--and I
5230	could not afford that. Vanish! It was irresistible. Then there
5230	would be an inquiry, the sacking of my room.
5230	
5230	""At the thought of the possibility of my work being exposed or
5230	interrupted at its very climax, I became very angry and active. I
5230	hurried out with my three books of notes, my cheque-book--the tramp
5230	has them now--and directed them from the nearest Post Office to a
5230	house of call for letters and parcels in Great Portland Street. I
5230	tried to go out noiselessly. Coming in, I found my landlord going
5230	quietly upstairs; he had heard the door close, I suppose. You would
5230	have laughed to see him jump aside on the landing as I came tearing
5230	after him. He glared at me as I went by him, and I made the house
5230	quiver with the slamming of my door. I heard him come shuffling up
5230	to my floor, hesitate, and go down. I set to work upon my
5230	preparations forthwith.
5230	
5230	""It was all done that evening and night. While I was still sitting
5230	under the sickly, drowsy influence of the drugs that decolourise
5230	blood, there came a repeated knocking at the door. It ceased,
5230	footsteps went away and returned, and the knocking was resumed.
5230	There was an attempt to push something under the door--a blue
5230	paper. Then in a fit of irritation I rose and went and flung the
5230	door wide open. 'Now then?' said I.
5230	
5230	""It was my landlord, with a notice of ejectment or something. He
5230	held it out to me, saw something odd about my hands, I expect, and
5230	lifted his eyes to my face.
5230	
5230	""For a moment he gaped. Then he gave a sort of inarticulate cry,
5230	dropped candle and writ together, and went blundering down the dark
5230	passage to the stairs. I shut the door, locked it, and went to the
5230	looking-glass. Then I understood his terror.... My face was
5230	white--like white stone.
5230	
5230	""But it was all horrible. I had not expected the suffering. A night
5230	of racking anguish, sickness and fainting. I set my teeth, though my
5230	skin was presently afire, all my body afire; but I lay there like
5230	grim death. I understood now how it was the cat had howled until I
5230	chloroformed it. Lucky it was I lived alone and untended in my room.
5230	There were times when I sobbed and groaned and talked. But I stuck
5230	to it.... I became insensible and woke languid in the darkness.
5230	
5230	""The pain had passed. I thought I was killing myself and I did not
5230	care. I shall never forget that dawn, and the strange horror of
5230	seeing that my hands had become as clouded glass, and watching them
5230	grow clearer and thinner as the day went by, until at last I could
5230	see the sickly disorder of my room through them, though I closed my
5230	transparent eyelids. My limbs became glassy, the bones and arteries
5230	faded, vanished, and the little white nerves went last. I gritted
5230	my teeth and stayed there to the end. At last only the dead tips of
5230	the fingernails remained, pallid and white, and the brown stain of
5230	some acid upon my fingers.
5230	
5230	""I struggled up. At first I was as incapable as a swathed
5230	infant--stepping with limbs I could not see. I was weak and very
5230	hungry. I went and stared at nothing in my shaving-glass, at nothing
5230	save where an attenuated pigment still remained behind the retina of
5230	my eyes, fainter than mist. I had to hang on to the table and press
5230	my forehead against the glass.
5230	
5230	""It was only by a frantic effort of will that I dragged myself back
5230	to the apparatus and completed the process.
5230	
5230	""I slept during the forenoon, pulling the sheet over my eyes to shut
5230	out the light, and about midday I was awakened again by a knocking.
5230	My strength had returned. I sat up and listened and heard a
5230	whispering. I sprang to my feet and as noiselessly as possible began
5230	to detach the connections of my apparatus, and to distribute it
5230	about the room, so as to destroy the suggestions of its arrangement.
5230	Presently the knocking was renewed and voices called, first my
5230	landlord's, and then two others. To gain time I answered them. The
5230	invisible rag and pillow came to hand and I opened the window and
5230	pitched them out on to the cistern cover. As the window opened, a
5230	heavy crash came at the door. Someone had charged it with the idea
5230	of smashing the lock. But the stout bolts I had screwed up some
5230	days before stopped him. That startled me, made me angry. I began
5230	to tremble and do things hurriedly.
5230	
5230	""I tossed together some loose paper, straw, packing paper and so
5230	forth, in the middle of the room, and turned on the gas. Heavy
5230	blows began to rain upon the door. I could not find the matches. I
5230	beat my hands on the wall with rage. I turned down the gas again,
5230	stepped out of the window on the cistern cover, very softly lowered
5230	the sash, and sat down, secure and invisible, but quivering with
5230	anger, to watch events. They split a panel, I saw, and in another
5230	moment they had broken away the staples of the bolts and stood in
5230	the open doorway. It was the landlord and his two step-sons, sturdy
5230	young men of three or four and twenty. Behind them fluttered the
5230	old hag of a woman from downstairs.
5230	
5230	""You may imagine their astonishment to find the room empty. One of
5230	the younger men rushed to the window at once, flung it up and stared
5230	out. His staring eyes and thick-lipped bearded face came a foot
5230	from my face. I was half minded to hit his silly countenance, but I
5230	arrested my doubled fist. He stared right through me. So did the
5230	others as they joined him. The old man went and peered under the
5230	bed, and then they all made a rush for the cupboard. They had to
5230	argue about it at length in Yiddish and Cockney English. They
5230	concluded I had not answered them, that their imagination had
5230	deceived them. A feeling of extraordinary elation took the place
5230	of my anger as I sat outside the window and watched these four
5230	people--for the old lady came in, glancing suspiciously about her
5230	like a cat, trying to understand the riddle of my behaviour.
5230	
5230	""The old man, so far as I could understand his _patois_, agreed with
5230	the old lady that I was a vivisectionist. The sons protested in
5230	garbled English that I was an electrician, and appealed to the
5230	dynamos and radiators. They were all nervous about my arrival,
5230	although I found subsequently that they had bolted the front door.
5230	The old lady peered into the cupboard and under the bed, and one of
5230	the young men pushed up the register and stared up the chimney. One
5230	of my fellow lodgers, a coster-monger who shared the opposite room
5230	with a butcher, appeared on the landing, and he was called in and
5230	told incoherent things.
5230	
5230	""It occurred to me that the radiators, if they fell into the hands
5230	of some acute well-educated person, would give me away too much,
5230	and watching my opportunity, I came into the room and tilted one of
5230	the little dynamos off its fellow on which it was standing, and
5230	smashed both apparatus. Then, while they were trying to explain the
5230	smash, I dodged out of the room and went softly downstairs.
5230	
5230	""I went into one of the sitting-rooms and waited until they came
5230	down, still speculating and argumentative, all a little disappointed
5230	at finding no 'horrors,' and all a little puzzled how they stood
5230	legally towards me. Then I slipped up again with a box of matches,
5230	fired my heap of paper and rubbish, put the chairs and bedding
5230	thereby, led the gas to the affair, by means of an india-rubber
5230	tube, and waving a farewell to the room left it for the last time.""
5230	
5230	""You fired the house!"" exclaimed Kemp.
5230	
5230	""Fired the house. It was the only way to cover my trail--and no
5230	doubt it was insured. I slipped the bolts of the front door quietly
5230	and went out into the street. I was invisible, and I was only just
5230	beginning to realise the extraordinary advantage my invisibility
5230	gave me. My head was already teeming with plans of all the wild and
5230	wonderful things I had now impunity to do.""
5230	
5230	
5230	
5230	CHAPTER XXI
5230	
5230	IN OXFORD STREET
5230	
5230	
5230	""In going downstairs the first time I found an unexpected difficulty
5230	because I could not see my feet; indeed I stumbled twice, and there
5230	was an unaccustomed clumsiness in gripping the bolt. By not looking
5230	down, however, I managed to walk on the level passably well.
5230	
5230	""My mood, I say, was one of exaltation. I felt as a seeing man
5230	might do, with padded feet and noiseless clothes, in a city of the
5230	blind. I experienced a wild impulse to jest, to startle people, to
5230	clap men on the back, fling people's hats astray, and generally
5230	revel in my extraordinary advantage.
5230	
5230	""But hardly had I emerged upon Great Portland Street, however (my
5230	lodging was close to the big draper's shop there), when I heard a
5230	clashing concussion and was hit violently behind, and turning saw
5230	a man carrying a basket of soda-water syphons, and looking in
5230	amazement at his burden. Although the blow had really hurt me, I
5230	found something so irresistible in his astonishment that I laughed
5230	aloud. 'The devil's in the basket,' I said, and suddenly twisted
5230	it out of his hand. He let go incontinently, and I swung the whole
5230	weight into the air.
5230	
5230	""But a fool of a cabman, standing outside a public house, made a
5230	sudden rush for this, and his extending fingers took me with
5230	excruciating violence under the ear. I let the whole down with a
5230	smash on the cabman, and then, with shouts and the clatter of feet
5230	about me, people coming out of shops, vehicles pulling up, I
5230	realised what I had done for myself, and cursing my folly, backed
5230	against a shop window and prepared to dodge out of the confusion. In
5230	a moment I should be wedged into a crowd and inevitably discovered.
5230	I pushed by a butcher boy, who luckily did not turn to see the
5230	nothingness that shoved him aside, and dodged behind the cab-man's
5230	four-wheeler. I do not know how they settled the business. I hurried
5230	straight across the road, which was happily clear, and hardly
5230	heeding which way I went, in the fright of detection the incident
5230	had given me, plunged into the afternoon throng of Oxford Street.
5230	
5230	""I tried to get into the stream of people, but they were too thick
5230	for me, and in a moment my heels were being trodden upon. I took to
5230	the gutter, the roughness of which I found painful to my feet, and
5230	forthwith the shaft of a crawling hansom dug me forcibly under the
5230	shoulder blade, reminding me that I was already bruised severely. I
5230	staggered out of the way of the cab, avoided a perambulator by a
5230	convulsive movement, and found myself behind the hansom. A happy
5230	thought saved me, and as this drove slowly along I followed in its
5230	immediate wake, trembling and astonished at the turn of my
5230	adventure. And not only trembling, but shivering. It was a bright
5230	day in January and I was stark naked and the thin slime of mud that
5230	covered the road was freezing. Foolish as it seems to me now, I had
5230	not reckoned that, transparent or not, I was still amenable to the
5230	weather and all its consequences.
5230	
5230	""Then suddenly a bright idea came into my head. I ran round and got
5230	into the cab. And so, shivering, scared, and sniffing with the first
5230	intimations of a cold, and with the bruises in the small of my back
5230	growing upon my attention, I drove slowly along Oxford Street and
5230	past Tottenham Court Road. My mood was as different from that in
5230	which I had sallied forth ten minutes ago as it is possible to
5230	imagine. This invisibility indeed! The one thought that possessed
5230	me was--how was I to get out of the scrape I was in.
5230	
5230	""We crawled past Mudie's, and there a tall woman with five or six
5230	yellow-labelled books hailed my cab, and I sprang out just in time
5230	to escape her, shaving a railway van narrowly in my flight. I made
5230	off up the roadway to Bloomsbury Square, intending to strike north
5230	past the Museum and so get into the quiet district. I was now
5230	cruelly chilled, and the strangeness of my situation so unnerved me
5230	that I whimpered as I ran. At the northward corner of the Square a
5230	little white dog ran out of the Pharmaceutical Society's offices,
5230	and incontinently made for me, nose down.
5230	
5230	""I had never realised it before, but the nose is to the mind of a
5230	dog what the eye is to the mind of a seeing man. Dogs perceive the
5230	scent of a man moving as men perceive his vision. This brute began
5230	barking and leaping, showing, as it seemed to me, only too plainly
5230	that he was aware of me. I crossed Great Russell Street, glancing
5230	over my shoulder as I did so, and went some way along Montague
5230	Street before I realised what I was running towards.
5230	
5230	""Then I became aware of a blare of music, and looking along the
5230	street saw a number of people advancing out of Russell Square, red
5230	shirts, and the banner of the Salvation Army to the fore. Such a
5230	crowd, chanting in the roadway and scoffing on the pavement, I
5230	could not hope to penetrate, and dreading to go back and farther
5230	from home again, and deciding on the spur of the moment, I ran up
5230	the white steps of a house facing the museum railings, and stood
5230	there until the crowd should have passed. Happily the dog stopped
5230	at the noise of the band too, hesitated, and turned tail, running
5230	back to Bloomsbury Square again.
5230	
5230	""On came the band, bawling with unconscious irony some hymn about
5230	'When shall we see His face?' and it seemed an interminable time
5230	to me before the tide of the crowd washed along the pavement by me.
5230	Thud, thud, thud, came the drum with a vibrating resonance, and for
5230	the moment I did not notice two urchins stopping at the railings by
5230	me. 'See 'em,' said one. 'See what?' said the other. 'Why--them
5230	footmarks--bare. Like what you makes in mud.'
5230	
5230	""I looked down and saw the youngsters had stopped and were gaping
5230	at the muddy footmarks I had left behind me up the newly whitened
5230	steps. The passing people elbowed and jostled them, but their
5230	confounded intelligence was arrested. 'Thud, thud, thud, when,
5230	thud, shall we see, thud, his face, thud, thud.' 'There's a
5230	barefoot man gone up them steps, or I don't know nothing,' said
5230	one. 'And he ain't never come down again. And his foot was
5230	a-bleeding.'
5230	
5230	""The thick of the crowd had already passed. 'Looky there, Ted,'
5230	quoth the younger of the detectives, with the sharpness of surprise
5230	in his voice, and pointed straight to my feet. I looked down and
5230	saw at once the dim suggestion of their outline sketched in
5230	splashes of mud. For a moment I was paralysed.
5230	
5230	""'Why, that's rum,' said the elder. 'Dashed rum! It's just like
5230	the ghost of a foot, ain't it?' He hesitated and advanced with
5230	outstretched hand. A man pulled up short to see what he was
5230	catching, and then a girl. In another moment he would have touched
5230	me. Then I saw what to do. I made a step, the boy started back with
5230	an exclamation, and with a rapid movement I swung myself over into
5230	the portico of the next house. But the smaller boy was sharp-eyed
5230	enough to follow the movement, and before I was well down the
5230	steps and upon the pavement, he had recovered from his momentary
5230	astonishment and was shouting out that the feet had gone over the
5230	wall.
5230	
5230	""They rushed round and saw my new footmarks flash into being on the
5230	lower step and upon the pavement. 'What's up?' asked someone.
5230	'Feet! Look! Feet running!'
5230	
5230	""Everybody in the road, except my three pursuers, was pouring along
5230	after the Salvation Army, and this blow not only impeded me but them.
5230	There was an eddy of surprise and interrogation. At the cost of
5230	bowling over one young fellow I got through, and in another moment
5230	I was rushing headlong round the circuit of Russell Square, with
5230	six or seven astonished people following my footmarks. There was
5230	no time for explanation, or else the whole host would have been
5230	after me.
5230	
5230	""Twice I doubled round corners, thrice I crossed the road and came
5230	back upon my tracks, and then, as my feet grew hot and dry, the
5230	damp impressions began to fade. At last I had a breathing space
5230	and rubbed my feet clean with my hands, and so got away altogether.
5230	The last I saw of the chase was a little group of a dozen people
5230	perhaps, studying with infinite perplexity a slowly drying
5230	footprint that had resulted from a puddle in Tavistock Square, a
5230	footprint as isolated and incomprehensible to them as Crusoe's
5230	solitary discovery.
5230	
5230	""This running warmed me to a certain extent, and I went on with a
5230	better courage through the maze of less frequented roads that runs
5230	hereabouts. My back had now become very stiff and sore, my tonsils
5230	were painful from the cabman's fingers, and the skin of my neck
5230	had been scratched by his nails; my feet hurt exceedingly and I
5230	was lame from a little cut on one foot. I saw in time a blind
5230	man approaching me, and fled limping, for I feared his subtle
5230	intuitions. Once or twice accidental collisions occurred and I left
5230	people amazed, with unaccountable curses ringing in their ears.
5230	Then came something silent and quiet against my face, and across
5230	the Square fell a thin veil of slowly falling flakes of snow. I had
5230	caught a cold, and do as I would I could not avoid an occasional
5230	sneeze. And every dog that came in sight, with its pointing nose
5230	and curious sniffing, was a terror to me.
5230	
5230	""Then came men and boys running, first one and then others, and
